id,snapshot_id,keyword,col,table
-6192826524529708214,1, functionality,Answer,conversation
2832208900075192875,1, simplicity,Answer,conversation
-6294962944398582980,4, data class,Prompt,conversation
-6294962944398582980,4, data class,ListOfCode,conversation
2217514101703441559,4, data class,Prompt,conversation
8693278344921499448,7, performance,Answer,conversation
8693278344921499448,7, data class,Answer,conversation
-6225124528424077957,1, readability,Answer,conversation
-2747947538805775664,7, efficiency,Answer,conversation
4847083204647193643,1,complexity,Answer,conversation
4847083204647193643,1, stability,Answer,conversation
4847083204647193643,1, reliability,Answer,conversation
-1534412829730265832,4,composition,Prompt,conversation
-1534412829730265832,4, accuracy,Prompt,conversation
-1534412829730265832,4,composition,Answer,conversation
-1534412829730265832,4,composition,ListOfCode,conversation
5151533392821800285,2, long method,Prompt,conversation
6825972346993275851,1, data class,Answer,conversation
117366176713648547,4, data class,Prompt,conversation
-4907668543815603201,1, readability,Answer,conversation
-4907668543815603201,1, accessibility,Answer,conversation
-5887417357696631859,2, performance,ListOfCode,conversation
2324930356201915627,4,composition,Prompt,conversation
2324930356201915627,4,composition,Answer,conversation
2324930356201915627,4,composition,ListOfCode,conversation
5640363911812945760,1, dead code,Answer,conversation
5640363911812945760,1, accuracy,Answer,conversation
-3004475388563471202,7,complexity,Answer,conversation
8968704986174298536,1,inheritance,Prompt,conversation
8968704986174298536,1,inheritance,Answer,conversation
-1945432499418663638,7,abstraction,Answer,conversation
3146047292937198831,5, dead code,Prompt,conversation
-7184948801395716710,2, long method,Prompt,conversation
3095822362826225289,4, data class,Prompt,conversation
3095822362826225289,4, data class,ListOfCode,conversation
-484086402218503392,4, functionality,Answer,conversation
-484086402218503392,4, simplicity,Answer,conversation
-2494456754716905447,1,inheritance,Prompt,conversation
-2494456754716905447,1,inheritance,Answer,conversation
-2494456754716905447,1, data class,ListOfCode,conversation
1772305351788560440,2, functionality,Prompt,conversation
1772305351788560440,2, functionality,Answer,conversation
-3053164497817708973,2, performance,Prompt,conversation
-3053164497817708973,2, accuracy,Prompt,conversation
-8031484430732353976,1, compatibility,Answer,conversation
4474054989847395540,4,composition,Answer,conversation
4474054989847395540,4, stability,Answer,conversation
4474054989847395540,4, efficiency,Answer,conversation
-2797882145028941733,7, performance,Answer,conversation
-2797882145028941733,7,complexity,Answer,conversation
-2797882145028941733,7, robustness,Answer,conversation
-2797882145028941733,7, reliability,Answer,conversation
-8246133506428285036,4, performance,Answer,conversation
-8246133506428285036,4,composition,Answer,conversation
-8246133506428285036,4, stability,Answer,conversation
4365464856507358678,1,design size,Answer,conversation
7533293237901970241,1,design size,Answer,conversation
7564757485636438503,4,composition,Prompt,conversation
7564757485636438503,4,composition,Answer,conversation
7564757485636438503,4, long method,Answer,conversation
7564757485636438503,4,composition,ListOfCode,conversation
-6029542892414895899,7, performance,Answer,conversation
-6029542892414895899,7, stability,Answer,conversation
-6029542892414895899,7, efficiency,Answer,conversation
-488969640303676920,4, data class,Prompt,conversation
-4219521569564600781,2, long method,Prompt,conversation
-640419594722031703,4, data class,Prompt,conversation
1921014103183035647,7, flexibility,Answer,conversation
-3352052845763309523,7, performance,Answer,conversation
-3352052845763309523,7, data class,Answer,conversation
-3352052845763309523,7, robustness,Answer,conversation
-8849129744153350301,4, data class,ListOfCode,conversation
-7374265153265261006,4,inheritance,Prompt,conversation
-7374265153265261006,4, data class,Prompt,conversation
9174791835172263279,4, data class,Prompt,conversation
-226583087024557784,4, data class,Prompt,conversation
-2588301853575632706,7, performance,Prompt,conversation
-8418087639777379714,4, functionality,Answer,conversation
-8418087639777379714,4,complexity,Answer,conversation
-5144004744732311976,7, performance,Answer,conversation
-5144004744732311976,7, data class,Answer,conversation
2797300336173526544,7, performance,Answer,conversation
2797300336173526544,7, effectiveness,Answer,conversation
-6581558912228715974,1, data class,Prompt,conversation
-6581558912228715974,1, extensibility,Answer,conversation
-6581558912228715974,1, data class,ListOfCode,conversation
-4863499618284302326,2, functionality,Prompt,conversation
-4863499618284302326,2, functionality,ListOfCode,conversation
5983572913659251455,7, performance,Answer,conversation
5983572913659251455,7,complexity,Answer,conversation
5983572913659251455,7, data class,Answer,conversation
5983572913659251455,7, accuracy,Answer,conversation
7480579536832189174,4, data class,Prompt,conversation
7480579536832189174,4, data class,Answer,conversation
6409527705073219207,7, flexibility,Answer,conversation
6409527705073219207,7, efficiency,Answer,conversation
-3307979162344735227,1, functionality,Answer,conversation
3964729371184681006,1, dead code,Answer,conversation
3964729371184681006,1,complexity,Answer,conversation
3964729371184681006,1, readability,Answer,conversation
-4871500218795462865,4, data class,Prompt,conversation
-4871500218795462865,4, data class,ListOfCode,conversation
-1879813876682101747,2, long method,Prompt,conversation
6033884894293007290,2, long method,Prompt,conversation
-189305738905636157,2, dead code,Prompt,conversation
7524634751946946693,4, data class,Prompt,conversation
-7716458171891568934,7, performance,Answer,conversation
-1011510351077816863,1, data class,Answer,conversation
-1011510351077816863,1, readability,Answer,conversation
-6737664644860139533,4, data class,Prompt,conversation
-6737664644860139533,4, data class,ListOfCode,conversation
-435394185082143181,2, dead code,ListOfCode,conversation
-2060981435650495646,7, performance,Answer,conversation
-2060981435650495646,7,complexity,Answer,conversation
4386856896913394101,2, long method,Prompt,conversation
-4868638793809936139,7, flexibility,Answer,conversation
-4868638793809936139,7, productivity,Answer,conversation
5707747399188367397,5, long method,Prompt,conversation
-9208423016563181665,2, functionality,Prompt,conversation
-9208423016563181665,2, functionality,ListOfCode,conversation
-778443238128843804,5, long method,Prompt,conversation
6035650532225586223,1,design size,Answer,conversation
1341335287895732000,3, long method,Answer,conversation
-4600325361904186346,8,coupling,Answer,conversation
-8119666344384021592,3, flexibility,Answer,conversation
4729354145260522361,4, functionality,Answer,conversation
4729354145260522361,4, correctness,Answer,conversation
4516884666994603135,4, functionality,Answer,conversation
4516884666994603135,4, switch statement,Answer,conversation
-4254168654791865934,3,complexity,Answer,conversation
-4907668543815603201,4, readability,Answer,conversation
-4907668543815603201,4, accessibility,Answer,conversation
-7620758786901607131,3,complexity,Answer,conversation
756959030069749592,2, compatibility,Answer,conversation
7574343201140346334,6, performance,Answer,conversation
-571262690276208776,3, functionality,Answer,conversation
-6225124528424077957,4, readability,Answer,conversation
-7442890762527802611,4, functionality,Answer,conversation
-8792136159572561261,8, performance,Answer,conversation
-2494456754716905447,4,inheritance,Prompt,conversation
-2494456754716905447,4,inheritance,Answer,conversation
-2494456754716905447,4, data class,ListOfCode,conversation
9168972879298370730,4,design size,Answer,conversation
7792407431458197303,8, performance,Answer,conversation
-3470460760570582457,4, performance,Prompt,conversation
-3470460760570582457,4, performance,Answer,conversation
-4165712490490660949,4, functionality,Answer,conversation
8648523935617390025,2,complexity,Answer,conversation
8648523935617390025,2, flexibility,Answer,conversation
-3108219172494339130,4, performance,Prompt,conversation
-3108219172494339130,4, performance,Answer,conversation
-3108219172494339130,4,complexity,Answer,conversation
4730922294933414253,3,complexity,Answer,conversation
4463932342919013893,8, compatibility,Answer,conversation
-6491488209089556555,8, accuracy,Answer,conversation
5656988382678563855,3, simplicity,ListOfCode,conversation
-5331725997245359,8, performance,Answer,conversation
-1493486418076997207,8, performance,Answer,conversation
-5602718703695961476,2, performance,Answer,conversation
-5602718703695961476,2,design size,Answer,conversation
-336244814663878733,4, duplicate code,Answer,conversation
5427575628106951399,4, functionality,Prompt,conversation
5427575628106951399,4, functionality,Answer,conversation
436854731027369334,4, performance,Answer,conversation
436854731027369334,4, efficiency,Answer,conversation
2538956782968885952,2, flexibility,Answer,conversation
-5068671177992162132,2, performance,Answer,conversation
6143408647149484949,3, long method,Answer,conversation
-1267091641841687799,3, data class,Answer,conversation
-1267091641841687799,3, long method,Answer,conversation
-3070356259212990947,4, scalability,Prompt,conversation
-3070356259212990947,4, scalability,ListOfCode,conversation
-317659700569827412,4, readability,Answer,conversation
-3029702447258486398,8,complexity,Answer,conversation
3741609305503878442,4, reliability,Answer,conversation
-3896342991407659494,3, simplicity,Prompt,conversation
-3896342991407659494,3,complexity,Answer,conversation
-3896342991407659494,3, usability,Answer,conversation
-3896342991407659494,3, simplicity,Answer,conversation
2375393715129900401,2, compatibility,Answer,conversation
8968704986174298536,4,inheritance,Prompt,conversation
8968704986174298536,4,inheritance,Answer,conversation
5735992745663755636,3, performance,Answer,conversation
2784751281603723497,4, readability,Answer,conversation
2784751281603723497,4, accessibility,Answer,conversation
1649945143040942,8, performance,Answer,conversation
-6431860058308085797,3,complexity,Prompt,conversation
-6431860058308085797,3, flexibility,Prompt,conversation
-6431860058308085797,3,complexity,Answer,conversation
-6431860058308085797,3, flexibility,Answer,conversation
246571559391737352,2, simplicity,Answer,conversation
492819241406019950,4, flexibility,Answer,conversation
1056386432612087262,3,complexity,Answer,conversation
